date,deaths_0044,deaths_4564,deaths_6574,deaths_7584,deaths_85p,tmean,year,dow
2016-04-07,0,1,1,6,9,16.59,2016,Thursday
2016-04-08,0,1,0,4,4,13,2016,Friday
2016-04-09,0,0,1,4,5,11.04,2016,Saturday
2016-04-10,0,0,1,4,0,11.79,2016,Sunday
2016-04-11,0,0,1,5,8,11.85,2016,Monday
2016-04-12,0,1,0,2,5,13.33,2016,Tuesday
2016-04-13,0,2,1,2,8,13.77,2016,Wednesday
2016-04-14,0,1,1,3,7,12.38,2016,Thursday
2016-04-15,1,1,1,1,7,12.75,2016,Friday
2016-04-16,0,0,1,6,4,13.63,2016,Saturday
2016-04-17,1,2,0,1,6,14.95,2016,Sunday
2016-04-18,0,0,1,6,4,14.79,2016,Monday
2016-04-19,0,2,2,4,6,12.75,2016,Tuesday
2016-04-20,0,0,2,3,9,13.23,2016,Wednesday
2016-04-21,0,1,4,4,3,14.22,2016,Thursday
2016-04-22,1,2,2,2,11,14.67,2016,Friday
2016-04-23,0,0,0,7,6,12.08,2016,Saturday
2016-04-24,1,1,1,4,3,10.47,2016,Sunday
2016-04-25,2,3,0,3,3,8.71,2016,Monday
2016-04-26,0,2,1,7,7,9.35,2016,Tuesday
2016-04-27,1,0,1,4,10,11.47,2016,Wednesday
2016-04-28,0,0,3,3,8,11.66,2016,Thursday
2016-04-29,0,0,0,3,9,12.68,2016,Friday
2016-04-30,0,0,1,3,4,13.14,2016,Saturday
2016-05-01,0,0,2,5,9,12.32,2016,Sunday
2016-05-02,0,1,1,0,3,12.42,2016,Monday
2016-05-03,2,0,2,4,10,14.96,2016,Tuesday
2016-05-04,0,0,2,3,6,15.3,2016,Wednesday
2016-05-05,0,3,0,0,8,13.42,2016,Thursday
2016-05-06,0,0,2,3,6,14.97,2016,Friday
2016-05-07,0,3,2,4,10,16.38,2016,Saturday
2016-05-08,0,1,0,3,5,16.05,2016,Sunday
2016-05-09,0,1,1,2,9,16.86,2016,Monday
2016-05-10,0,1,0,6,6,17.69,2016,Tuesday
2016-05-11,0,2,2,1,5,16.08,2016,Wednesday
2016-05-12,0,0,1,2,7,14.71,2016,Thursday
2016-05-13,1,0,1,5,8,14.49,2016,Friday
2016-05-14,0,1,5,3,5,15.21,2016,Saturday
2016-05-15,2,1,1,2,6,15.15,2016,Sunday
2016-05-16,0,0,1,4,3,14.04,2016,Monday
2016-05-17,0,2,0,3,3,15.06,2016,Tuesday
2016-05-18,0,1,0,5,10,15.36,2016,Wednesday
2016-05-19,0,1,0,3,2,12.9,2016,Thursday
2016-05-20,1,1,1,3,3,15.2,2016,Friday
2016-05-21,0,1,2,2,4,17.73,2016,Saturday
2016-05-22,0,2,1,3,4,19.04,2016,Sunday
2016-05-23,0,1,2,4,6,13.42,2016,Monday
2016-05-24,1,1,0,3,8,13.66,2016,Tuesday
2016-05-25,0,0,0,2,3,14.67,2016,Wednesday
2016-05-26,0,1,0,3,8,17.89,2016,Thursday
2016-05-27,0,0,2,2,7,20.76,2016,Friday
2016-05-28,0,0,1,3,9,21.04,2016,Saturday
2016-05-29,0,1,1,9,9,17.24,2016,Sunday
2016-05-30,0,3,1,4,7,16.63,2016,Monday
2016-05-31,0,0,2,2,6,16.06,2016,Tuesday
2016-06-01,0,1,3,2,3,14.89,2016,Wednesday
2016-06-02,0,2,3,5,5,14.99,2016,Thursday
2016-06-03,0,4,2,1,6,16.25,2016,Friday
2016-06-04,0,0,0,3,8,17.07,2016,Saturday
2016-06-05,0,0,1,1,8,17.85,2016,Sunday
2016-06-06,1,0,2,3,7,19.06,2016,Monday
2016-06-07,0,0,0,1,5,20.34,2016,Tuesday
2016-06-08,0,1,1,3,3,20.14,2016,Wednesday
2016-06-09,1,0,1,1,8,17.83,2016,Thursday
2016-06-10,0,0,3,4,6,19.16,2016,Friday
2016-06-11,0,1,2,0,10,19.15,2016,Saturday
2016-06-12,0,1,4,4,6,18.63,2016,Sunday
2016-06-13,0,2,1,2,7,19.32,2016,Monday
2016-06-14,0,0,3,2,6,18.31,2016,Tuesday
2016-06-15,0,0,0,4,1,18.44,2016,Wednesday
2016-06-16,0,2,2,7,7,21.18,2016,Thursday
2016-06-17,0,2,2,7,9,18.37,2016,Friday
2016-06-18,0,2,1,3,3,17.99,2016,Saturday
2016-06-19,0,0,3,4,4,17.63,2016,Sunday
2016-06-20,0,1,2,3,10,19.13,2016,Monday
2016-06-21,0,0,1,5,7,21.22,2016,Tuesday
2016-06-22,0,3,4,4,4,22.25,2016,Wednesday
2016-06-23,0,0,3,3,6,23.77,2016,Thursday
2016-06-24,0,1,1,2,5,26.07,2016,Friday
2016-06-25,0,2,1,2,8,25.74,2016,Saturday
2016-06-26,0,1,1,5,5,23.91,2016,Sunday
2016-06-27,0,1,1,3,8,21.92,2016,Monday
2016-06-28,1,2,0,0,5,23.66,2016,Tuesday
2016-06-29,1,1,0,7,7,24.7,2016,Wednesday
2016-06-30,0,3,0,3,4,24.2,2016,Thursday
2016-07-01,0,0,0,4,8,24.65,2016,Friday
2016-07-02,0,2,4,4,7,24.03,2016,Saturday
2016-07-03,0,0,2,1,6,23.81,2016,Sunday
2016-07-04,0,2,3,4,9,24.45,2016,Monday
2016-07-05,0,1,4,2,5,25.11,2016,Tuesday
2016-07-06,0,0,1,7,4,25.37,2016,Wednesday
2016-07-07,0,0,1,7,4,26.07,2016,Thursday
2016-07-08,0,3,2,4,6,25.07,2016,Friday
2016-07-09,0,0,3,6,12,25.68,2016,Saturday
2016-07-10,0,1,2,3,6,27.74,2016,Sunday
2016-07-11,0,0,0,4,4,27.84,2016,Monday
2016-07-12,1,0,0,4,9,26.62,2016,Tuesday
2016-07-13,0,0,2,8,13,24.1,2016,Wednesday
2016-07-14,0,1,0,5,4,22.43,2016,Thursday
2016-07-15,0,1,1,4,7,18.77,2016,Friday
2016-07-16,0,0,3,2,7,21.19,2016,Saturday
2016-07-17,0,0,0,3,10,21.7,2016,Sunday
2016-07-18,1,0,0,2,1,23.6,2016,Monday
2016-07-19,0,0,1,4,4,25.87,2016,Tuesday
2016-07-20,0,0,1,0,9,26.75,2016,Wednesday
2016-07-21,0,0,1,3,6,25.44,2016,Thursday
2016-07-22,0,2,2,4,5,26.17,2016,Friday
2016-07-23,0,2,4,7,7,25.92,2016,Saturday
2016-07-24,1,1,1,2,5,25.82,2016,Sunday
2016-07-25,0,1,2,3,5,25.2,2016,Monday
2016-07-26,2,1,0,4,9,25.82,2016,Tuesday
2016-07-27,0,2,2,5,7,26.39,2016,Wednesday
2016-07-28,0,0,1,1,9,26.08,2016,Thursday
2016-07-29,0,3,1,2,6,25.98,2016,Friday
2016-07-30,0,0,1,4,5,25.5,2016,Saturday
2016-07-31,0,0,4,6,6,25.22,2016,Sunday
2016-08-01,0,1,1,5,3,24.42,2016,Monday
2016-08-02,0,0,0,1,3,24.48,2016,Tuesday
2016-08-03,0,0,0,3,3,26.83,2016,Wednesday
2016-08-04,0,0,1,5,1,27,2016,Thursday
2016-08-05,0,0,1,4,7,22.21,2016,Friday
2016-08-06,1,3,3,7,2,21.37,2016,Saturday
2016-08-07,0,0,2,3,2,23.53,2016,Sunday
2016-08-08,1,3,1,5,6,23.18,2016,Monday
2016-08-09,1,0,2,4,6,24.1,2016,Tuesday
2016-08-10,0,2,0,2,9,21.36,2016,Wednesday
2016-08-11,0,0,1,4,4,19.77,2016,Thursday
2016-08-12,0,0,2,1,3,19.62,2016,Friday
2016-08-13,0,0,2,6,5,21.5,2016,Saturday
2016-08-14,0,1,1,4,8,24.55,2016,Sunday
2016-08-15,0,0,2,3,9,25.89,2016,Monday
2016-08-16,0,2,1,2,4,24.04,2016,Tuesday
2016-08-17,0,0,0,2,8,22.9,2016,Wednesday
2016-08-18,0,2,2,1,7,23.08,2016,Thursday
2016-08-19,0,1,3,4,6,23.69,2016,Friday
2016-08-20,1,0,0,4,6,25.47,2016,Saturday
2016-08-21,0,0,3,5,4,24.43,2016,Sunday
2016-08-22,0,2,1,3,4,22.15,2016,Monday
2016-08-23,0,0,0,5,8,21.63,2016,Tuesday
2016-08-24,0,1,1,1,5,23.19,2016,Wednesday
2016-08-25,0,1,2,6,6,22.7,2016,Thursday
2016-08-26,0,0,1,2,7,23.03,2016,Friday
2016-08-27,0,0,1,0,5,24.75,2016,Saturday
2016-08-28,0,0,1,3,4,25.35,2016,Sunday
2016-08-29,1,0,2,2,4,23.87,2016,Monday
2016-08-30,0,4,0,4,8,23.04,2016,Tuesday
2016-08-31,0,0,2,2,6,22.46,2016,Wednesday
2016-09-01,0,0,1,1,10,23.86,2016,Thursday
2016-09-02,0,0,3,1,4,25.38,2016,Friday
2016-09-03,0,0,2,2,12,26.24,2016,Saturday
2016-09-04,0,1,1,5,2,24.65,2016,Sunday
2016-09-05,1,0,3,4,10,22.93,2016,Monday
2016-09-06,0,0,1,2,14,20.18,2016,Tuesday
2016-09-07,0,1,0,5,3,21.36,2016,Wednesday
2016-09-08,0,0,0,2,8,21.68,2016,Thursday
2016-09-09,0,0,0,4,4,22.16,2016,Friday
2016-09-10,0,0,0,1,5,22.53,2016,Saturday
2016-09-11,0,1,3,6,4,21.5,2016,Sunday
2016-09-12,0,2,4,3,9,22.65,2016,Monday
2016-09-13,0,0,2,3,2,23.46,2016,Tuesday
2016-09-14,0,0,2,3,8,23.64,2016,Wednesday
2016-09-15,0,0,2,6,4,19.91,2016,Thursday
2016-09-16,0,2,1,1,5,18.55,2016,Friday
2016-09-17,0,0,2,2,5,18.07,2016,Saturday
2016-09-18,0,1,2,1,8,17.37,2016,Sunday
2016-09-19,0,0,3,5,9,18.65,2016,Monday
2016-09-20,0,0,3,2,4,19.35,2016,Tuesday
2016-09-21,1,2,0,5,3,17.6,2016,Wednesday
2016-09-22,0,2,2,3,6,16.61,2016,Thursday
2016-09-23,1,1,0,5,5,17.03,2016,Friday
2016-09-24,0,0,2,0,6,17.18,2016,Saturday
2016-09-25,0,2,1,1,6,16.59,2016,Sunday
2016-09-26,1,4,1,2,6,16.61,2016,Monday
2016-09-27,0,0,0,6,4,16.69,2016,Tuesday
2016-09-28,0,2,1,1,5,17.14,2016,Wednesday
2016-09-29,0,1,2,0,6,17.25,2016,Thursday
2016-09-30,0,2,1,3,3,16.55,2016,Friday
2016-10-01,0,0,2,6,6,17.53,2016,Saturday
2016-10-02,1,0,0,4,7,18.01,2016,Sunday
2016-10-03,1,0,2,1,5,16.89,2016,Monday
2016-10-04,0,1,1,4,6,14.4,2016,Tuesday
2016-10-05,0,0,1,3,4,14.32,2016,Wednesday
2016-10-06,0,0,0,2,5,13.6,2016,Thursday
2016-10-07,0,1,0,0,7,13.1,2016,Friday
2016-10-08,0,0,0,1,9,11.62,2016,Saturday
2016-10-09,0,0,1,5,3,13.56,2016,Sunday
2016-10-10,1,3,0,0,5,11.9,2016,Monday
2016-10-11,0,1,6,0,9,9.05,2016,Tuesday
2016-10-12,1,0,1,2,14,10.4,2016,Wednesday
2016-10-13,1,0,1,4,7,10.66,2016,Thursday
2016-10-14,0,1,1,3,8,16.17,2016,Friday
2016-10-15,0,0,3,7,8,16.56,2016,Saturday
2016-10-16,0,1,2,4,4,15.58,2016,Sunday
2016-10-17,0,1,1,3,13,15.15,2016,Monday
2016-10-18,0,1,4,1,7,15.1,2016,Tuesday
2016-10-19,0,1,3,2,4,14.08,2016,Wednesday
2016-10-20,0,0,1,8,5,13,2016,Thursday
2016-10-21,1,1,2,5,7,11.98,2016,Friday
2016-10-22,0,1,2,1,7,11.86,2016,Saturday
2016-10-23,0,0,2,3,10,13.48,2016,Sunday
2016-10-24,0,0,1,5,7,16.32,2016,Monday
2016-10-25,1,0,0,4,4,16.81,2016,Tuesday
2016-10-26,0,0,2,1,6,17.3,2016,Wednesday
2016-10-27,2,3,1,1,10,14.2,2016,Thursday
2016-10-28,0,0,5,4,7,11.43,2016,Friday
2016-10-29,0,1,2,4,3,11.2,2016,Saturday
2016-10-30,1,3,4,2,10,12.36,2016,Sunday
2016-10-31,0,0,1,1,3,11.53,2016,Monday
2016-11-01,0,1,1,4,5,11.47,2016,Tuesday
2016-11-02,0,2,1,3,5,13.65,2016,Wednesday
2016-11-03,0,2,2,4,7,13.37,2016,Thursday
2016-11-04,0,1,1,1,10,12.29,2016,Friday
2016-11-05,0,0,1,6,9,14.51,2016,Saturday
2016-11-06,1,2,2,3,6,14.04,2016,Sunday
2016-11-07,0,1,2,2,9,11.09,2016,Monday
2016-11-08,1,4,1,2,4,8.91,2016,Tuesday
2016-11-09,0,0,1,4,7,7.64,2016,Wednesday
2016-11-10,0,3,4,1,8,8.9,2016,Thursday
2016-11-11,0,0,2,3,10,8.62,2016,Friday
2016-11-12,0,0,1,3,13,8.28,2016,Saturday
2016-11-13,0,0,2,2,9,6.66,2016,Sunday
2016-11-14,0,1,1,1,5,7.24,2016,Monday
2016-11-15,0,2,1,4,6,5.58,2016,Tuesday
2016-11-16,0,3,2,3,8,5.49,2016,Wednesday
2016-11-17,0,2,1,7,12,8.7,2016,Thursday
2016-11-18,0,3,1,4,9,11.97,2016,Friday
2016-11-19,0,1,1,5,7,13.08,2016,Saturday
2016-11-20,0,0,0,6,2,12.19,2016,Sunday
2016-11-21,0,3,2,3,7,12.03,2016,Monday
2016-11-22,0,2,0,3,9,13.19,2016,Tuesday
2016-11-23,0,0,1,1,8,12.35,2016,Wednesday
2016-11-24,0,0,0,4,5,12.29,2016,Thursday
2016-11-25,0,0,4,3,2,12.8,2016,Friday
2016-11-26,1,0,1,4,8,10.91,2016,Saturday
2016-11-27,0,3,1,4,4,8.95,2016,Sunday
2016-11-28,0,0,2,3,9,6.84,2016,Monday
2016-11-29,0,1,2,0,3,3.36,2016,Tuesday
2016-11-30,0,0,0,2,6,2.91,2016,Wednesday
2016-12-01,0,1,0,1,5,4.07,2016,Thursday
2016-12-02,0,3,0,3,11,7.23,2016,Friday
2016-12-03,2,1,2,3,5,7.15,2016,Saturday
2016-12-04,0,0,1,5,10,7.76,2016,Sunday
2016-12-05,0,0,1,2,10,7.74,2016,Monday
2016-12-06,0,0,1,9,7,6.97,2016,Tuesday
2016-12-07,0,0,0,2,7,6.11,2016,Wednesday
2016-12-08,0,1,0,3,10,5.28,2016,Thursday
2016-12-09,0,2,1,4,6,5.15,2016,Friday
2016-12-10,0,2,0,1,9,6.29,2016,Saturday
2016-12-11,0,1,0,5,7,9.83,2016,Sunday
2016-12-12,0,1,0,2,11,7.31,2016,Monday
2016-12-13,0,1,1,2,10,4.67,2016,Tuesday
2016-12-14,0,3,2,9,10,5.41,2016,Wednesday
2016-12-15,0,0,1,6,6,6.02,2016,Thursday
2016-12-16,1,0,1,1,11,4.28,2016,Friday
2016-12-17,0,1,2,2,13,2.69,2016,Saturday
2016-12-18,0,1,0,3,12,0.7,2016,Sunday
2016-12-19,0,0,3,8,6,2.62,2016,Monday
2016-12-20,2,1,2,2,10,6.77,2016,Tuesday
2016-12-21,0,1,1,4,17,7.09,2016,Wednesday
2016-12-22,0,0,3,4,7,4.64,2016,Thursday
2016-12-23,0,0,0,4,8,3.89,2016,Friday
2016-12-24,0,0,2,3,8,4.19,2016,Saturday
2016-12-25,0,2,0,5,9,6.35,2016,Sunday
2016-12-26,1,1,4,2,8,6.82,2016,Monday
2016-12-27,1,0,3,1,15,6.06,2016,Tuesday
2016-12-28,0,0,1,9,6,3.79,2016,Wednesday
2016-12-29,0,2,1,5,9,1.54,2016,Thursday
2016-12-30,0,1,3,4,13,0.38,2016,Friday
2016-12-31,0,0,2,6,11,1.65,2016,Saturday
2017-01-01,1,1,0,5,15,1.92,2017,Sunday
2017-01-02,0,2,0,6,11,6.19,2017,Monday
2017-01-03,0,0,3,6,11,4.99,2017,Tuesday
2017-01-04,0,1,1,2,18,2.8,2017,Wednesday
2017-01-05,0,0,2,5,13,2.23,2017,Thursday
2017-01-06,0,1,2,4,11,-0.76,2017,Friday
2017-01-07,0,1,2,5,14,-1.97,2017,Saturday
2017-01-08,0,2,2,5,16,-0.98,2017,Sunday
2017-01-09,0,1,3,2,12,0.19,2017,Monday
2017-01-10,1,2,2,6,14,-0.62,2017,Tuesday
2017-01-11,0,0,0,5,14,-1.02,2017,Wednesday
2017-01-12,0,0,0,1,20,2.16,2017,Thursday
2017-01-13,0,3,2,5,12,5.63,2017,Friday
2017-01-14,1,3,2,4,7,-0.15,2017,Saturday
2017-01-15,1,0,1,8,20,1.35,2017,Sunday
2017-01-16,0,1,1,3,10,1.02,2017,Monday
2017-01-17,1,2,1,4,13,0.79,2017,Tuesday
2017-01-18,1,4,3,3,9,1.59,2017,Wednesday
2017-01-19,0,4,1,6,8,1.44,2017,Thursday
2017-01-20,0,1,2,3,10,1.35,2017,Friday
2017-01-21,0,4,3,3,7,1.91,2017,Saturday
2017-01-22,0,0,1,4,7,3.53,2017,Sunday
2017-01-23,1,2,0,3,8,4.55,2017,Monday
2017-01-24,0,0,4,5,14,4.88,2017,Tuesday
2017-01-25,0,1,2,7,9,2.3,2017,Wednesday
2017-01-26,0,0,0,3,7,0.82,2017,Thursday
2017-01-27,0,1,0,3,11,1.89,2017,Friday
2017-01-28,2,0,2,3,3,2.65,2017,Saturday
2017-01-29,0,0,1,2,9,4.14,2017,Sunday
2017-01-30,0,0,2,3,13,4.8,2017,Monday
2017-01-31,0,1,3,4,12,7.52,2017,Tuesday
2017-02-01,1,0,1,3,6,9.05,2017,Wednesday
2017-02-02,0,0,2,5,11,9.59,2017,Thursday
2017-02-03,0,3,2,5,7,9.88,2017,Friday
2017-02-04,0,2,0,6,12,9.26,2017,Saturday
2017-02-05,0,2,2,4,8,9.19,2017,Sunday
2017-02-06,0,2,3,7,7,6.93,2017,Monday
2017-02-07,0,1,4,5,7,7.36,2017,Tuesday
2017-02-08,0,1,0,3,6,4.88,2017,Wednesday
2017-02-09,0,1,0,5,6,4.14,2017,Thursday
2017-02-10,0,0,2,2,18,4.44,2017,Friday
2017-02-11,0,1,0,3,9,7.2,2017,Saturday
2017-02-12,1,1,2,4,5,8.43,2017,Sunday
2017-02-13,0,0,1,2,8,8.6,2017,Monday
2017-02-14,1,2,1,5,6,7.04,2017,Tuesday
2017-02-15,0,0,3,1,13,6.51,2017,Wednesday
2017-02-16,0,2,2,2,11,7.55,2017,Thursday
2017-02-17,0,1,0,3,7,8.01,2017,Friday
2017-02-18,2,1,2,6,7,7.53,2017,Saturday
2017-02-19,0,1,2,4,11,5.95,2017,Sunday
2017-02-20,0,2,0,3,6,7.09,2017,Monday
2017-02-21,0,4,3,4,11,6.18,2017,Tuesday
2017-02-22,1,2,0,4,9,6.66,2017,Wednesday
2017-02-23,0,0,0,2,12,8.6,2017,Thursday
2017-02-24,0,1,1,4,13,10.11,2017,Friday
2017-02-25,0,2,2,5,6,6.24,2017,Saturday
2017-02-26,0,1,2,6,10,7.03,2017,Sunday
2017-02-27,0,0,1,2,9,7.66,2017,Monday
2017-02-28,0,0,1,3,4,8.63,2017,Tuesday
2017-03-01,0,0,1,3,8,9.08,2017,Wednesday
2017-03-02,0,0,1,2,8,9.71,2017,Thursday
2017-03-03,0,0,0,6,8,10.74,2017,Friday
2017-03-04,1,0,1,8,6,8.67,2017,Saturday
2017-03-05,0,0,2,3,4,8.31,2017,Sunday
2017-03-06,0,0,0,4,4,9.59,2017,Monday
2017-03-07,1,0,2,7,4,9.32,2017,Tuesday
2017-03-08,0,2,4,6,8,7.8,2017,Wednesday
2017-03-09,0,0,2,3,6,9.61,2017,Thursday
2017-03-10,1,2,1,4,8,10.24,2017,Friday
2017-03-11,0,0,2,1,4,7.65,2017,Saturday
2017-03-12,0,2,0,2,3,8.39,2017,Sunday
2017-03-13,0,0,0,6,4,6.97,2017,Monday
2017-03-14,0,0,0,0,6,9.7,2017,Tuesday
2017-03-15,0,1,2,2,4,10.29,2017,Wednesday
2017-03-16,0,0,0,4,11,11.41,2017,Thursday
2017-03-17,0,0,2,4,7,10.72,2017,Friday
2017-03-18,0,1,0,6,6,9.61,2017,Saturday
2017-03-19,2,0,3,4,6,10.67,2017,Sunday
2017-03-20,0,1,2,0,4,12,2017,Monday
2017-03-21,0,1,1,4,6,13.1,2017,Tuesday
2017-03-22,0,3,0,1,12,11.35,2017,Wednesday
2017-03-23,0,0,0,4,5,12.63,2017,Thursday
2017-03-24,0,0,2,5,7,14,2017,Friday
2017-03-25,1,0,1,3,10,14.05,2017,Saturday
2017-03-26,1,1,3,4,7,10.19,2017,Sunday
2017-03-27,0,0,0,4,5,9.11,2017,Monday
2017-03-28,0,0,5,3,9,9.82,2017,Tuesday
2017-03-29,0,0,1,2,8,12.38,2017,Wednesday
2017-03-30,0,1,1,4,9,15.27,2017,Thursday
2017-03-31,0,4,3,3,3,15.09,2017,Friday
2017-04-01,0,0,0,1,9,13.47,2017,Saturday
2017-04-02,1,1,1,3,7,12.64,2017,Sunday
2017-04-03,1,0,2,4,5,14.94,2017,Monday
2017-04-04,0,3,2,1,5,14.23,2017,Tuesday
2017-04-05,0,0,1,2,7,12.43,2017,Wednesday
2017-04-06,0,0,1,0,2,11.55,2017,Thursday
2017-04-07,0,2,1,1,5,12.63,2017,Friday
2017-04-08,0,1,2,2,8,15.06,2017,Saturday
2017-04-09,0,0,3,2,3,16.54,2017,Sunday
2017-04-10,0,1,3,2,10,16.08,2017,Monday
2017-04-11,0,1,3,6,9,14.62,2017,Tuesday
2017-04-12,0,0,1,0,8,14.89,2017,Wednesday
2017-04-13,0,0,3,2,9,13.63,2017,Thursday
2017-04-14,0,0,8,3,10,14.29,2017,Friday
2017-04-15,0,0,2,1,3,14.12,2017,Saturday
2017-04-16,0,1,2,3,6,14.58,2017,Sunday
2017-04-17,0,1,0,1,6,13.98,2017,Monday
2017-04-18,0,2,1,2,7,10.11,2017,Tuesday
2017-04-19,0,2,1,3,2,8.5,2017,Wednesday
2017-04-20,0,2,0,6,4,8.37,2017,Thursday
2017-04-21,0,0,3,1,9,9.11,2017,Friday
2017-04-22,0,0,3,1,6,10.65,2017,Saturday
2017-04-23,0,1,0,2,5,11.26,2017,Sunday
2017-04-24,0,0,1,1,8,12.4,2017,Monday
2017-04-25,0,0,1,3,8,12.51,2017,Tuesday
2017-04-26,0,0,2,4,11,13.61,2017,Wednesday
2017-04-27,0,2,0,3,7,14.71,2017,Thursday
2017-04-28,0,1,1,2,8,11.2,2017,Friday
2017-04-29,0,1,1,6,3,10.84,2017,Saturday
2017-04-30,0,0,1,3,5,11.19,2017,Sunday
2017-05-01,0,1,0,5,7,10.76,2017,Monday
2017-05-02,0,0,1,5,6,11.25,2017,Tuesday
2017-05-03,0,0,2,3,7,12.9,2017,Wednesday
2017-05-04,0,2,1,2,4,13.33,2017,Thursday
2017-05-05,0,0,1,2,10,14.48,2017,Friday
2017-05-06,0,1,1,1,11,14.57,2017,Saturday
2017-05-07,0,2,1,1,5,13.85,2017,Sunday
2017-05-08,0,2,0,5,5,13.17,2017,Monday
2017-05-09,1,1,0,1,6,13.39,2017,Tuesday
2017-05-10,0,0,0,4,4,14.21,2017,Wednesday
2017-05-11,1,1,1,1,3,16.6,2017,Thursday
2017-05-12,0,0,3,2,8,16.51,2017,Friday
2017-05-13,0,0,0,5,9,15.7,2017,Saturday
2017-05-14,0,1,0,6,8,16.33,2017,Sunday
2017-05-15,0,1,1,3,7,16.44,2017,Monday
2017-05-16,0,0,1,1,11,17.32,2017,Tuesday
2017-05-17,0,2,3,3,4,18.32,2017,Wednesday
2017-05-18,0,0,0,4,3,19.32,2017,Thursday
2017-05-19,0,0,2,4,6,17.86,2017,Friday
2017-05-20,0,0,1,0,8,15.91,2017,Saturday
2017-05-21,1,0,1,3,5,17.54,2017,Sunday
2017-05-22,0,1,3,3,3,18.59,2017,Monday
2017-05-23,0,0,0,2,9,20.02,2017,Tuesday
2017-05-24,1,0,1,5,6,19.9,2017,Wednesday
2017-05-25,0,0,0,2,6,19.31,2017,Thursday
2017-05-26,0,1,1,4,3,18.47,2017,Friday
2017-05-27,0,2,0,4,12,19.99,2017,Saturday
2017-05-28,0,3,0,2,7,21.32,2017,Sunday
2017-05-29,0,0,1,3,10,21.38,2017,Monday
2017-05-30,0,1,0,2,7,21.52,2017,Tuesday
2017-05-31,0,1,0,3,6,21.21,2017,Wednesday
2017-06-01,0,0,1,4,6,20.6,2017,Thursday
2017-06-02,0,0,0,1,7,20.8,2017,Friday
2017-06-03,0,1,2,1,4,21.34,2017,Saturday
2017-06-04,0,2,1,5,5,20.59,2017,Sunday
2017-06-05,0,0,0,1,6,21.82,2017,Monday
2017-06-06,0,2,2,2,10,20.02,2017,Tuesday
2017-06-07,0,2,0,3,5,19.3,2017,Wednesday
2017-06-08,0,0,0,2,6,20.51,2017,Thursday
2017-06-09,0,0,0,2,5,21.2,2017,Friday
2017-06-10,0,3,0,2,6,23.54,2017,Saturday
2017-06-11,0,1,0,2,4,23.7,2017,Sunday
2017-06-12,0,0,0,5,5,23.73,2017,Monday
2017-06-13,1,0,3,2,7,24.46,2017,Tuesday
2017-06-14,0,2,0,4,9,24.3,2017,Wednesday
2017-06-15,0,1,2,0,3,23.77,2017,Thursday
2017-06-16,0,1,3,6,7,24.92,2017,Friday
2017-06-17,0,0,1,7,6,24.61,2017,Saturday
2017-06-18,1,0,0,4,6,22,2017,Sunday
2017-06-19,0,0,0,1,6,23.17,2017,Monday
2017-06-20,1,1,0,3,5,24.92,2017,Tuesday
2017-06-21,0,2,1,4,3,24.29,2017,Wednesday
2017-06-22,1,0,0,3,8,24.78,2017,Thursday
2017-06-23,0,0,0,1,6,23.36,2017,Friday
2017-06-24,0,0,0,2,6,24.4,2017,Saturday
2017-06-25,0,0,2,4,6,24.4,2017,Sunday
2017-06-26,0,1,1,3,5,25.76,2017,Monday
2017-06-27,1,0,0,4,9,25.8,2017,Tuesday
2017-06-28,1,0,3,5,9,21.49,2017,Wednesday
2017-06-29,0,1,0,2,7,20.33,2017,Thursday
2017-06-30,0,0,1,0,11,18.45,2017,Friday
2017-07-01,0,1,2,3,5,18.31,2017,Saturday
2017-07-02,0,1,0,4,3,20.31,2017,Sunday
2017-07-03,0,0,1,3,3,22.33,2017,Monday
2017-07-04,0,2,2,2,7,24.06,2017,Tuesday
2017-07-05,0,0,2,3,7,24.76,2017,Wednesday
2017-07-06,0,1,1,7,10,24.96,2017,Thursday
2017-07-07,0,0,3,3,2,24.84,2017,Friday
2017-07-08,0,1,1,3,3,26.11,2017,Saturday
2017-07-09,0,2,1,1,8,26.59,2017,Sunday
2017-07-10,0,0,1,3,6,23.77,2017,Monday
2017-07-11,0,0,1,1,5,24.21,2017,Tuesday
2017-07-12,0,3,2,2,9,24.22,2017,Wednesday
2017-07-13,0,0,1,8,5,25.2,2017,Thursday
2017-07-14,0,1,1,2,0,23.77,2017,Friday
2017-07-15,0,2,1,5,4,23.84,2017,Saturday
2017-07-16,0,2,0,1,3,21.95,2017,Sunday
2017-07-17,1,1,1,7,6,22.17,2017,Monday
2017-07-18,0,1,0,5,5,23.94,2017,Tuesday
2017-07-19,0,0,2,5,6,24.51,2017,Wednesday
2017-07-20,0,1,1,3,2,24.73,2017,Thursday
2017-07-21,0,1,2,4,8,25.77,2017,Friday
2017-07-22,1,0,1,1,2,25,2017,Saturday
2017-07-23,0,1,1,0,7,25.08,2017,Sunday
2017-07-24,0,0,3,2,16,23.11,2017,Monday
2017-07-25,0,1,1,3,5,21.36,2017,Tuesday
2017-07-26,0,1,0,4,10,22.08,2017,Wednesday
2017-07-27,0,1,2,5,5,23.44,2017,Thursday
2017-07-28,6,1,3,3,6,23.44,2017,Friday
2017-07-29,1,4,0,5,5,25.12,2017,Saturday
2017-07-30,0,2,0,3,4,25.69,2017,Sunday
2017-07-31,0,0,0,5,7,28.39,2017,Monday
